id,user,uid,version,changeset,timestamp 
39915726,Lothh,605727,2,12096969,2012-07-03T08:06:10Z
39915758,ARUNA_Paul,120284,1,2321326,2009-08-31T19:13:02Z
39915775,kucai,536853,4,9553555,2011-10-14T08:48:50Z
39915783,kucai,536853,6,27474197,2014-12-15T04:57:35Z
39915805,kucai,536853,4,13502673,2012-10-15T08:34:04Z
39915813,Lothh,605727,4,12158711,2012-07-09T08:47:53Z
39915835,mahau,160164,5,23751411,2014-07-03T03:15:10Z
39915839,ARUNA Sokchea,140883,6,12125986,2012-07-06T03:03:26Z
39915843,ryana24,4829097,4,43502739,2016-11-09T03:15:38Z
39915862,chdr,165869,5,16981876,2013-07-17T02:34:11Z
39915869,kucai,536853,2,17452978,2013-08-22T10:04:54Z
39915875,ARUNA_Paul,120284,1,2321326,2009-08-31T19:14:42Z
39915878,gvmsia,546475,2,9984758,2011-11-29T08:57:55Z
39915882,mahau,160164,2,10707529,2012-02-17T02:47:15Z
39915891,ARUNA_Paul,120284,1,2321326,2009-08-31T19:15:00Z
39915897,Lothh,605727,3,11975540,2012-06-22T07:57:03Z
39915901,TA777,2232183,5,26491228,2014-11-01T21:10:00Z
39915923,ARUNA_Paul,120284,1,2321326,2009-08-31T19:15:28Z
39915964,Lothh,605727,2,12096969,2012-07-03T09:00:52Z
39915986,ARUNA_Paul,120284,1,2321326,2009-08-31T19:15:54Z
39915997,chdr,165869,3,16938941,2013-07-13T16:42:09Z
39916032,Lothh,605727,2,11975540,2012-06-22T09:24:13Z
39916045,kucai,536853,2,14055128,2012-11-27T07:04:05Z
39916068,kucai,536853,5,26359498,2014-10-27T09:59:02Z
39916075,kucai,536853,3,17452978,2013-08-22T10:04:52Z
39916090,samden,427807,2,13190187,2012-09-21T01:42:59Z
39916106,Kai Adam,5259280,5,50204180,2017-07-11T14:54:25Z
39916145,Lothh,605727,3,12052663,2012-06-29T03:32:40Z
39916173,Tembikai,5259280,6,50811854,2017-08-03T15:06:08Z
39916177,Funzi,2589348,3,28601246,2015-02-03T23:18:57Z
39916181,ARUNA_Paul,120284,1,2321326,2009-08-31T19:17:56Z
39916186,ARUNA_Paul,120284,1,2321326,2009-08-31T19:18:08Z
39916188,Kai Adam,5259280,18,49182599,2017-06-02T03:32:55Z
39916191,ARUNA_Paul,120284,1,2321326,2009-08-31T19:18:20Z
39916196,ARUNA_Paul,120284,1,2321326,2009-08-31T19:18:26Z
39916258,TA777,2232183,2,46030337,2017-02-12T21:03:12Z
39916262,kucai,536853,3,14055128,2012-11-27T07:04:07Z
39916267,TA777,2232183,2,24515925,2014-08-03T13:33:23Z
39916272,kucai,536853,3,15769763,2013-04-18T06:42:33Z
39916276,kucai,536853,3,15769763,2013-04-18T06:42:33Z
39916282,Kai Adam,5259280,8,46674507,2017-03-08T09:07:37Z
39916287,kucai,536853,7,17044194,2013-07-22T06:15:50Z
39916293,kucai,536853,3,15158403,2013-02-25T08:35:16Z
39916296,maideii,360827,3,13588803,2012-10-22T06:44:29Z
39916331,feiming,195668,2,4282196,2010-03-31T02:50:26Z
39916342,kucai,536853,3,18648670,2013-11-01T09:47:58Z
39916346,kucai,536853,2,14184428,2012-12-07T07:57:00Z
39916349,Lothh,605727,3,12008031,2012-06-25T07:53:36Z
39916354,kucai,536853,5,15760724,2013-04-17T10:38:41Z
39916369,kucai,536853,3,15760724,2013-04-17T09:59:47Z
39916375,chdr,165869,3,17004162,2013-07-18T20:08:11Z
39916378,dinastik,1927974,5,44275078,2016-12-09T07:14:06Z
39916384,ARUNA Sokchea,140883,4,12158412,2012-07-09T07:13:37Z
39916390,maideii,360827,3,12032111,2012-06-27T00:35:53Z
39916397,TA777,2232183,3,24518954,2014-08-03T16:04:58Z
39916401,rene78,257555,3,45459782,2017-01-25T03:51:51Z
39916403,Cicerone,150368,2,5020170,2010-06-18T22:47:48Z
39916405,Cicerone,150368,3,5165610,2010-07-08T11:55:34Z
39916448,kucai,536853,3,14055128,2012-11-27T07:04:16Z
39916466,kucai,536853,3,16694526,2013-06-25T06:33:11Z
39916497,Cicerone,150368,2,5153571,2010-07-06T20:56:46Z
39916523,feiming,195668,2,4282456,2010-03-31T04:46:22Z
39916529,kucai,536853,2,32767562,2015-07-21T03:43:15Z
39916555,lybdh,1805695,4,25319270,2014-09-09T03:01:11Z
39916579,kucai,536853,2,19550246,2013-12-20T13:56:36Z
39916582,kucai,536853,3,17864090,2013-09-16T09:13:08Z
39916590,kucai,536853,3,17817768,2013-09-13T13:42:04Z
39916596,Prot D,748291,11,25093415,2014-08-29T10:43:12Z
39916604,Kai Adam,5259280,2,50108440,2017-07-07T13:06:56Z
39916611,chdr,165869,4,17004162,2013-07-18T20:23:58Z
39916617,Kai Adam,5259280,13,45847079,2017-02-06T06:43:17Z
39916622,mahau,160164,3,14422895,2012-12-27T09:40:59Z
39916625,kucai,536853,2,33088101,2015-08-04T06:00:25Z
39916637,kucai,536853,3,15760724,2013-04-17T09:59:47Z
39916640,Lothh,605727,3,12018131,2012-06-26T03:08:16Z
39916645,chdr,165869,4,17004162,2013-07-18T20:19:53Z
39916648,chdr,165869,4,11345063,2012-04-18T15:02:45Z
39916657,kucai,536853,2,22822920,2014-06-09T06:01:05Z
39916659,gvmsia,546475,4,28832031,2015-02-13T22:52:00Z
39916667,kucai,536853,3,18577870,2013-10-28T03:07:47Z
39916671,kucai,536853,6,43765173,2016-11-18T13:12:41Z
39916681,chdr,165869,4,16989933,2013-07-17T17:24:32Z
39916684,ARUNA_Paul,120284,1,2321326,2009-08-31T19:26:57Z
39916695,kucai,536853,7,32641997,2015-07-15T03:12:59Z
39916701,kucai,536853,2,14351550,2012-12-21T08:14:00Z
39916742,mahau,160164,3,11362040,2012-04-20T09:44:57Z
39916781,Lothh,605727,2,12096969,2012-07-03T09:57:28Z
39916816,ARUNA_Paul,120284,1,2321326,2009-08-31T19:27:52Z
39916888,chdr,165869,2,11336773,2012-04-17T19:17:27Z
39917223,Kai Adam,5259280,6,48727967,2017-05-16T11:05:24Z
39917288,Rajoo,413552,4,33168997,2015-08-07T01:33:05Z
39917516,chdr,165869,4,16968745,2013-07-15T22:41:09Z
39917540,chdr,165869,2,16981876,2013-07-17T02:34:12Z
39917741,RunRunShow,3553413,5,37325893,2016-02-20T10:41:46Z
39917851,feiming,195668,2,4282456,2010-03-31T04:46:26Z
39917906,ARUNA Sokchea,140883,4,12106983,2012-07-04T07:20:10Z
39917955,feiming,195668,2,4282456,2010-03-31T04:46:23Z
39918060,mahau,160164,6,23745646,2014-07-03T02:46:05Z
39918085,kucai,536853,4,20845627,2014-03-01T14:08:13Z
39918090,samden,427807,2,13590472,2012-10-22T10:40:13Z
39918097,Kai Adam,5259280,6,49881313,2017-06-28T08:10:29Z
39918110,mahau,160164,3,11359773,2012-04-20T01:47:39Z
39918124,RunRunShow,3553413,4,37325854,2016-02-20T10:39:51Z
39918129,chdr,165869,4,16956391,2013-07-15T03:19:06Z
39918134,kucai,536853,2,19120589,2013-11-26T03:22:43Z
39918139,mahau,160164,5,11401616,2012-04-24T05:33:18Z
39918166,Tembikai,5259280,5,50268646,2017-07-13T21:27:35Z
39918174,gvmsia,546475,11,41665574,2016-08-24T15:04:36Z
39918181,mahau,160164,2,11361066,2012-04-20T07:38:01Z
39918187,gvmsia,546475,5,10673693,2012-02-13T14:35:24Z
39918191,kucai,536853,2,23985463,2014-07-06T15:12:48Z
39918196,Lothh,605727,3,12053485,2012-06-29T07:14:39Z
39918200,feiming,195668,2,4387358,2010-04-10T21:14:37Z
39918203,kucai,536853,2,23329975,2014-06-30T09:54:34Z
39918205,feiming,195668,3,4275112,2010-03-30T10:08:49Z
39918216,ARUNA_Paul,120284,1,2321326,2009-08-31T19:38:19Z
39918219,kucai,536853,2,15008847,2013-02-12T17:16:27Z
39918221,ARUNA_Paul,120284,1,2321326,2009-08-31T19:38:29Z
39918227,piligab,3877019,5,42387637,2016-09-23T20:22:48Z
39918233,Cicerone,150368,2,5078861,2010-06-26T07:28:05Z
39918257,Rajoo,413552,3,8376250,2011-06-08T06:31:06Z
39918387,Lothh,605727,4,12017982,2012-06-26T01:58:42Z
39918468,mahau,160164,3,12901051,2012-08-29T06:29:19Z
39918522,ARUNA_Paul,120284,1,2321326,2009-08-31T19:39:20Z
39918596,chdr,165869,4,16991122,2013-07-17T19:07:28Z
39918662,ARUNA_Paul,120284,1,2321326,2009-08-31T19:39:35Z
39918671,Kai Adam,5259280,7,45847079,2017-02-06T06:43:19Z
39918673,kucai,536853,2,15147509,2013-02-24T12:37:57Z
39918692,feiming,195668,2,4274541,2010-03-30T08:56:49Z
39918695,kucai,536853,4,20430639,2014-02-07T13:57:59Z
39918706,ARUNA_Paul,120284,1,2321326,2009-08-31T19:40:07Z
39918711,kucai,536853,4,15158403,2013-02-25T08:35:39Z
39918718,Cicerone,150368,2,4556353,2010-04-29T09:26:54Z
39918722,kucai,536853,3,39034389,2016-05-02T09:50:59Z
39918734,Cicerone,150368,2,5030804,2010-06-20T08:54:25Z
39918753,chdr,165869,3,16981876,2013-07-17T02:27:54Z
39918762,kucai,536853,4,15824551,2013-04-22T13:24:34Z
39918794,mahau,160164,2,11362040,2012-04-20T09:44:44Z
39918798,Rajoo,413552,4,10055239,2011-12-07T06:06:10Z
39918802,Kai Adam,5259280,4,50215093,2017-07-11T23:26:49Z
39918814,Lothh,605727,6,12170975,2012-07-10T10:08:26Z
39918826,kucai,536853,3,26415290,2014-10-29T15:51:39Z
39918832,kucai,536853,4,15158403,2013-02-25T08:35:43Z
39918846,kucai,536853,2,18577870,2013-10-28T03:07:49Z
39918852,gvmsia,546475,2,9984758,2011-11-29T08:58:01Z
39918857,kucai,536853,4,14055128,2012-11-27T07:03:35Z
39918887,kucai,536853,4,15316547,2013-03-10T15:39:44Z
39918904,mahau,160164,2,11295456,2012-04-14T07:32:02Z
39918938,mahau,160164,5,12901051,2012-08-29T06:29:13Z
39918988,feiming,195668,2,4282456,2010-03-31T04:46:34Z
39919001,ARUNA_Paul,120284,1,2321326,2009-08-31T19:42:32Z
39919038,mahau,160164,2,15915722,2013-04-30T02:34:30Z
39919057,kucai,536853,8,24589001,2014-08-07T05:54:49Z
39919064,woodpeck_repair,145231,7,35956501,2015-12-14T23:01:28Z
39919078,gunbladerq,3251113,3,36590880,2016-01-15T12:05:15Z
39919089,Cicerone,150368,2,5153571,2010-07-06T20:56:42Z
39919116,chdr,165869,5,16956391,2013-07-15T03:19:05Z
39919154,feiming,195668,2,4275017,2010-03-30T09:58:49Z
39919172,ARUNA_Paul,120284,1,2321326,2009-08-31T19:43:22Z
39919202,RunRunShow,3553413,4,37329852,2016-02-20T14:49:04Z
39919261,chdr,165869,4,16968745,2013-07-15T23:03:18Z
39919275,chdr,165869,3,16989933,2013-07-17T17:32:24Z
39919335,ARUNA_Paul,120284,1,2321326,2009-08-31T19:44:05Z
39919350,kucai,536853,4,15760724,2013-04-17T09:59:49Z
39919375,Lee S,2940103,10,33518705,2015-08-23T07:26:53Z
39919398,Kai Adam,5259280,6,49936396,2017-06-30T06:51:38Z
39919405,AkuAnakTimur,1407839,8,43724093,2016-11-17T10:34:18Z
39919419,Cicerone,150368,2,4513213,2010-04-24T16:16:17Z
39919442,ARUNA Sokchea,140883,2,12157397,2012-07-09T03:27:15Z
39919478,chdr,165869,3,11323076,2012-04-16T15:16:01Z
39919499,Tembikai,5259280,7,50268646,2017-07-13T21:27:23Z
39919525,samden,427807,3,14655935,2013-01-15T02:04:08Z
39919541,samden,427807,3,13664596,2012-10-28T17:44:33Z
39919546,Kai Adam,5259280,5,50177508,2017-07-10T14:06:18Z
39919589,chdr,165869,3,16956391,2013-07-15T03:19:10Z
39919607,kucai,536853,3,32767562,2015-07-21T03:43:16Z
39919621,Kai Adam,5259280,8,49725206,2017-06-21T16:33:44Z
39919650,woodpeck_repair,145231,6,35956501,2015-12-14T23:05:40Z
39919655,chdr,165869,4,16956391,2013-07-15T03:18:59Z
39919678,ARUNA_Paul,120284,1,2321326,2009-08-31T19:46:00Z
39919716,Cicerone,150368,3,4513213,2010-04-24T16:16:45Z
39919728,kucai,536853,4,15760724,2013-04-17T09:59:40Z
39919778,Lothh,605727,6,12159751,2012-07-09T09:45:37Z
39919807,chdr,165869,4,16991122,2013-07-17T19:07:30Z
39919830,ARUNA_Paul,120284,1,2321326,2009-08-31T19:46:43Z
39919848,chdr,165869,4,16981876,2013-07-17T02:27:54Z
39919889,kucai,536853,5,15008847,2013-02-12T17:16:31Z
39919893,kucai,536853,5,20430639,2014-02-07T13:33:32Z
39919904,mahau,160164,3,10555703,2012-02-01T03:47:32Z
39919932,Lee S,2940103,2,33518532,2015-08-23T07:17:17Z
39920041,mahau,160164,3,11361066,2012-04-20T07:38:21Z
39920096,Lothh,605727,2,11975540,2012-06-22T09:24:13Z
39920165,gvmsia,546475,3,22202471,2014-05-08T06:11:52Z
39920212,kucai,536853,2,13103041,2012-09-14T05:05:25Z
39920269,kucai,536853,3,20465150,2014-02-09T13:47:26Z
39920314,kucai,536853,2,17452978,2013-08-22T10:04:46Z
39920367,ARUNA Sokchea,140883,2,12158412,2012-07-09T08:07:03Z
39920391,kucai,536853,6,13192536,2012-09-21T08:27:30Z
39920399,ARUNA_Paul,120284,1,2321326,2009-08-31T19:48:20Z
39920406,kucai,536853,3,14055128,2012-11-27T07:03:35Z
39920410,Cicerone,150368,2,5153571,2010-07-06T20:56:41Z
39920414,Kai Adam,5259280,6,49968768,2017-07-01T16:42:40Z
39920433,chdr,165869,3,16932923,2013-07-13T04:10:39Z
39920437,Lothh,605727,2,12006676,2012-06-25T03:54:14Z
39920442,feiming,195668,2,4274541,2010-03-30T08:56:53Z
39920452,RichardLow,1595116,4,16844013,2013-07-06T07:59:26Z
39920457,ARUNA_Paul,120284,1,2321326,2009-08-31T19:49:05Z
39920460,kucai,536853,3,13104214,2012-09-14T08:06:45Z
39920466,kucai,536853,3,14055128,2012-11-27T07:04:04Z
39920470,chdr,165869,3,16981876,2013-07-17T02:27:56Z
39920474,feiming,195668,2,4275017,2010-03-30T09:58:07Z
39920476,rene78,257555,3,45245420,2017-01-17T15:18:42Z
39920482,kucai,536853,4,20137914,2014-01-22T09:34:18Z
39920484,Kai Adam,5259280,6,48727967,2017-05-16T11:05:22Z
39920492,kucai,536853,5,27474197,2014-12-15T04:57:36Z
39920495,ARUNA_Paul,120284,1,2321326,2009-08-31T19:49:53Z
39920506,samden,427807,5,11114961,2012-03-27T11:35:18Z
39920510,mahau,160164,3,10736990,2012-02-20T03:14:51Z
39920512,mahau,160164,4,13707140,2012-11-01T05:44:01Z
39920515,kucai,536853,2,13192536,2012-09-21T08:27:16Z
39920522,kucai,536853,2,14055128,2012-11-27T07:04:19Z
39920528,Lothh,605727,2,12006598,2012-06-25T02:25:49Z
39920532,kucai,536853,4,14055128,2012-11-27T07:03:57Z
39920534,Lothh,605727,2,12096969,2012-07-03T07:15:03Z
39920544,gvmsia,546475,3,10005228,2011-12-01T05:33:20Z
39920548,ARUNA Sokchea,140883,2,12158412,2012-07-09T08:27:16Z
39920551,rene78,257555,6,46849693,2017-03-14T18:45:37Z
39920557,ARUNA Sokchea,140883,4,12095723,2012-07-03T03:11:32Z
39920563,kucai,536853,4,17817768,2013-09-13T13:42:09Z
39920567,kucai,536853,3,14326735,2012-12-19T05:30:55Z
39920585,ARUNA Sokchea,140883,16,12181148,2012-07-11T04:17:00Z
39920591,Kai Adam,5259280,6,46501445,2017-03-01T18:47:32Z
39920597,Lothh,605727,2,12052663,2012-06-29T04:41:58Z
39920612,kucai,536853,3,42056905,2016-09-10T10:44:32Z
39920652,kucai,536853,2,13502673,2012-10-15T08:34:23Z
39920657,kucai,536853,2,13192536,2012-09-21T08:27:16Z
39920663,ARUNA_Paul,120284,1,2321326,2009-08-31T19:52:04Z
39920673,kucai,536853,5,15760724,2013-04-17T10:38:42Z
39920678,chdr,165869,2,16991122,2013-07-17T19:23:06Z
39920683,feiming,195668,2,4282456,2010-03-31T04:46:41Z
39920686,mahau,160164,3,12901051,2012-08-29T06:29:09Z
39920735,Kai Adam,5259280,8,49939368,2017-06-30T09:39:57Z
39920773,kucai,536853,4,14351550,2012-12-21T08:13:48Z
39920799,chdr,165869,3,11323076,2012-04-16T15:21:13Z
39920848,feiming,195668,2,4282456,2010-03-31T04:46:37Z
39920884,Kai Adam,5259280,33,49708615,2017-06-21T02:13:36Z
39920904,ARUNA_Paul,120284,1,2321326,2009-08-31T19:53:10Z
39920921,Lothh,605727,2,12096969,2012-07-03T09:57:24Z
39920957,feiming,195668,2,4274541,2010-03-30T08:57:14Z
39920981,kucai,536853,3,20465150,2014-02-09T13:47:22Z
39921004,chdr,165869,3,16991122,2013-07-17T19:07:31Z
39921030,chdr,165869,4,16938941,2013-07-13T17:10:34Z
39921053,kucai,536853,4,16599652,2013-06-18T07:07:45Z
39921088,Kai Adam,5259280,5,49174809,2017-06-01T19:30:47Z
39921111,Tembikai,5259280,12,50241873,2017-07-12T21:52:32Z
39921169,chdr,165869,4,16932923,2013-07-13T04:10:38Z
39921175,kucai,536853,3,18577636,2013-10-28T02:09:32Z
39921208,chdr,165869,3,16991122,2013-07-17T19:23:06Z
39921223,kucai,536853,4,32767562,2015-07-21T03:43:08Z
39921225,chdr,165869,2,16956391,2013-07-15T03:19:06Z
39921230,chdr,165869,4,11345063,2012-04-18T15:02:45Z
39921232,feiming,195668,2,9392931,2011-09-25T14:22:40Z
39921235,kucai,536853,3,18275610,2013-10-10T06:52:19Z
39921238,kucai,536853,6,17637954,2013-09-02T15:20:22Z
39921252,kucai,536853,3,20137914,2014-01-22T09:34:09Z
39921259,ARUNA_Paul,120284,1,2321326,2009-08-31T19:55:58Z
39921269,kucai,536853,3,14055128,2012-11-27T07:03:51Z
39921273,ARUNA_Paul,120284,1,2321326,2009-08-31T19:56:15Z
39921276,mahau,160164,2,11361066,2012-04-20T07:38:11Z
39921281,ARUNA_Paul,120284,1,2321326,2009-08-31T19:56:24Z
39921288,feiming,195668,2,4275017,2010-03-30T09:59:56Z
39921295,kucai,536853,2,15769763,2013-04-18T06:42:35Z
39921302,kucai,536853,4,13104214,2012-09-14T08:06:28Z
39921307,kucai,536853,4,14044096,2012-11-26T12:27:58Z
39921320,kucai,536853,5,17422042,2013-08-20T07:18:35Z
39921327,mahau,160164,3,16491036,2013-06-10T05:20:16Z
39921336,ARUNA_Paul,120284,1,2321326,2009-08-31T19:57:10Z
39921342,ARUNA_Paul,120284,1,2321326,2009-08-31T19:57:16Z
39921348,Kai Adam,5259280,7,49759089,2017-06-22T23:47:14Z
39921350,Kai Adam,5259280,9,48721493,2017-05-16T07:21:10Z
39921354,kucai,536853,5,18293658,2013-10-11T08:51:03Z
39921364,gvmsia,546475,11,10168903,2011-12-21T06:52:29Z
39921368,Cicerone,150368,3,5020170,2010-06-18T22:48:08Z
39921372,ARUNA_Paul,120284,1,2321326,2009-08-31T19:57:53Z
39921375,Tembikai,5259280,6,50268646,2017-07-13T21:27:24Z
39921380,kucai,536853,3,22822920,2014-06-09T06:01:06Z
39921383,Kai Adam,5259280,4,46403124,2017-02-25T21:04:37Z
39921390,Kai Adam,5259280,5,49174809,2017-06-01T19:30:45Z
39921411,ARUNA_Paul,120284,1,2321326,2009-08-31T19:58:54Z
39921422,chdr,165869,4,16956391,2013-07-15T03:19:08Z
39921448,Rajoo,413552,4,11545199,2012-05-09T03:55:40Z
39921460,kucai,536853,2,41482138,2016-08-16T05:25:57Z
39921465,kucai,536853,4,17637954,2013-09-02T15:20:14Z
39921474,kucai,536853,4,16599652,2013-06-18T07:07:45Z
39921477,mahau,160164,4,15915722,2013-04-30T02:34:43Z
39921480,chdr,165869,2,16968745,2013-07-15T23:03:18Z
39921483,kucai,536853,5,14055128,2012-11-27T07:04:17Z
39921497,chdr,165869,3,16938941,2013-07-13T17:10:35Z
39921502,RunRunShow,3553413,5,38062289,2016-03-25T12:55:25Z
39921504,kucai,536853,4,14055128,2012-11-27T07:03:52Z
39921508,kucai,536853,4,18293658,2013-10-11T08:51:05Z
39921512,feiming,195668,2,6390795,2010-11-17T08:04:22Z
39921515,chdr,165869,3,16968745,2013-07-15T22:41:08Z
39921523,ARUNA_Paul,120284,1,2321326,2009-08-31T20:00:39Z
39921534,Lothh,605727,3,12168660,2012-07-10T02:33:52Z
39921537,chdr,165869,4,17004162,2013-07-18T19:55:53Z
39921539,kucai,536853,5,16834585,2013-07-05T11:17:09Z
39921541,ARUNA_Paul,120284,1,2321326,2009-08-31T20:01:00Z
39921544,kucai,536853,3,14055128,2012-11-27T07:04:03Z
39921549,Rajoo,413552,5,15324501,2013-03-11T07:23:43Z
39921551,Kai Adam,5259280,7,49939368,2017-06-30T09:39:55Z
39921553,ARUNA_Paul,120284,1,2321326,2009-08-31T20:01:16Z
39921563,gvmsia,546475,2,9974283,2011-11-28T05:59:58Z
39921569,kucai,536853,4,19266297,2013-12-04T05:39:08Z
39921572,chdr,165869,4,16989933,2013-07-17T17:24:35Z
39921575,kucai,536853,3,20137914,2014-01-22T09:34:13Z
39921577,rene78,257555,3,46130495,2017-02-16T08:46:22Z
39921584,kucai,536853,4,14326735,2012-12-19T05:12:06Z
39921587,mahau,160164,7,20365187,2014-02-04T04:09:41Z
39921590,Kai Adam,5259280,2,50209374,2017-07-11T18:37:10Z
39921594,gvmsia,546475,3,9967821,2011-11-27T15:13:33Z
39921599,ARUNA_Paul,120284,1,2321326,2009-08-31T20:02:13Z
39921606,ARUNA_Paul,120284,1,2321326,2009-08-31T20:02:19Z
39921608,gvmsia,546475,4,9989326,2011-11-29T16:26:39Z
39921610,kucai,536853,3,18513376,2013-10-24T04:29:07Z
39921613,gvmsia,546475,2,10014460,2011-12-02T07:32:00Z
39921617,mahau,160164,3,11401616,2012-04-24T05:33:19Z
39921642,Lothh,605727,4,12006676,2012-06-25T03:02:26Z
39921646,ARUNA_Paul,120284,1,2321326,2009-08-31T20:02:51Z
39921660,Lothh,605727,2,12007541,2012-06-25T06:44:07Z
39921670,Kai Adam,5259280,3,49877640,2017-06-28T03:16:10Z
39921675,Tembikai,5259280,8,50811854,2017-08-03T15:06:08Z
39921691,kucai,536853,3,16107164,2013-05-13T08:11:24Z
39921694,chdr,165869,4,17004162,2013-07-18T20:19:52Z
39921699,feiming,195668,2,4275017,2010-03-30T09:58:59Z
39921707,mahau,160164,4,22035917,2014-04-30T05:08:24Z
39921712,kucai,536853,3,9579364,2011-10-17T07:54:45Z
39921718,ARUNA Sokchea,140883,2,12158412,2012-07-09T08:38:50Z
39921721,chdr,165869,2,16981876,2013-07-17T02:39:39Z
39921733,Kai Adam,5259280,21,49750537,2017-06-22T16:07:59Z
39921737,kucai,536853,5,17817768,2013-09-13T13:42:04Z
39921741,Lothh,605727,3,12096969,2012-07-03T09:00:49Z
39921762,kucai,536853,5,24589001,2014-08-07T05:54:50Z
39921768,chdr,165869,3,16968745,2013-07-15T22:41:06Z
39921774,kucai,536853,2,14104020,2012-11-30T20:56:42Z
39921779,Kai Adam,5259280,3,46786298,2017-03-12T14:34:12Z
39921782,kucai,536853,2,15821881,2013-04-22T09:37:16Z
39921786,Cicerone,150368,2,5020170,2010-06-18T22:47:34Z
39921789,woodpeck_repair,145231,6,35956501,2015-12-14T23:04:16Z
39921791,kucai,536853,7,32767562,2015-07-21T03:43:05Z
39921796,kucai,536853,4,16694526,2013-06-25T06:33:05Z
39921802,kucai,536853,3,13502673,2012-10-15T08:34:13Z
39921806,kucai,536853,5,18577870,2013-10-28T03:07:43Z
39921810,feiming,195668,2,4282456,2010-03-31T04:46:14Z
39921815,Cicerone,150368,2,5153571,2010-07-06T20:22:22Z
39921824,ARUNA_Paul,120284,1,2321326,2009-08-31T20:05:26Z
39921829,ARUNA_Paul,120284,1,2321326,2009-08-31T20:05:33Z
39921836,chdr,165869,3,16989933,2013-07-17T17:24:33Z
39921842,Kai Adam,5259280,5,49944816,2017-06-30T13:55:20Z
39921846,kucai,536853,3,15769763,2013-04-18T06:42:31Z
39921848,Kai Adam,5259280,14,50204180,2017-07-11T14:54:18Z
39921853,kucai,536853,3,33088101,2015-08-04T06:00:25Z
39921867,kucai,536853,2,17864090,2013-09-16T09:13:11Z
39921870,ARUNA_Paul,120284,1,2321326,2009-08-31T20:06:11Z
39921874,chdr,165869,3,16991122,2013-07-17T19:23:07Z
39921882,RunRunShow,3553413,6,50150709,2017-07-09T11:38:42Z
39921889,kucai,536853,2,17817768,2013-09-13T13:42:05Z
39921891,Cicerone,150368,2,5078861,2010-06-26T07:27:59Z
39921895,Lothh,605727,3,11974848,2012-06-22T05:28:28Z
39921899,gvmsia,546475,3,10187534,2011-12-23T15:25:22Z
39921905,chdr,165869,3,16989933,2013-07-17T17:32:24Z
